Graphics v 0.2.5 ';' exported '2021-12-21 11:41:00'
;Record #2;;;;;;
;Cycle #1;"";;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;
36.7267;0;5;0;399.339;18.9519;22.6438;
36.73;0;5;0;398.981;18.0491;22.6497;
36.7333;0;5;0;397.757;18.7439;22.6516;
36.7367;0;5;0;398.701;17.9431;22.6536;
36.74;0;5;0;400.283;18.5005;22.6555;
36.7433;0;5;0;401.916;18.4063;22.6595;
36.7467;0;5;0;402.553;18.5947;22.6595;
36.75;0;5;0;400.181;19.1187;22.6614;
36.7533;0;5;0;400.002;18.3729;22.6614;
36.7567;0;5;0;398.803;18.897;22.6614;
36.76;0;5;0;400.436;18.0079;22.6634;
36.7633;0;5;0;400.742;18.6555;22.6634;
36.7667;0;5;0;400.767;18.0864;22.6654;
36.77;0;5;0;399.134;18.4122;22.6634;
36.7733;0;5;0;399.823;18.4534;22.6634;
36.7767;0;5;0;401.303;18.528;22.6673;
36.78;0;5;0;402.477;19.0285;22.6673;
36.7833;0;5;0;402.426;18.4259;22.6693;
36.7867;0;5;0;399.415;18.999;22.6693;
36.79;0;5;0;399.364;17.8842;22.6712;
36.7933;0;5;0;398.012;18.3239;22.6693;
36.7967;0;5;0;399.9;17.9607;22.6712;
36.8;0;5;0;401.099;18.3435;22.6693;
36.8033;0;5;0;400.385;18.893;22.6673;
36.8067;0;5;0;399.798;18.5339;22.6673;
36.81;0;5;0;399.492;19.1658;22.6673;
36.8133;0;5;0;400.614;18.4534;22.6673;
36.8167;0;5;0;401.507;19.0932;22.6673;
36.82;0;5;0;402.069;18.1276;22.6634;
36.8233;0;5;0;397.935;18.5456;22.6614;
36.8267;0;5;0;398.445;17.8508;22.6595;
36.83;0;5;0;398.344;18.1923;22.6575;
36.8333;0;5;0;400.997;18.2571;22.6536;
36.8367;0;5;0;402.069;18.5221;22.6536;
36.84;0;5;0;400.538;19.1246;22.6516;
36.8433;0;5;0;400.257;18.5064;22.6497;
36.8467;0;5;0;399.772;19.0128;22.6379;
36.85;0;5;0;399.9;18.2316;22.6241;
36.8533;0;5;0;400.461;18.9794;22.6163;
36.8567;0;5;0;401.252;18.0864;22.6084;
36.86;0;5;0;397.655;18.4043;22.6026;
36.8633;0;5;0;398.548;18.1884;22.5986;
36.8667;0;5;0;398.905;18.3651;22.5927;
36.87;0;5;0;400.946;18.9264;22.5888;
36.8733;0;5;0;402.222;18.4887;22.5849;
36.8767;0;5;0;399.619;19.2286;22.581;
36.88;0;5;0;399.568;18.2807;22.579;
36.8833;0;5;0;398.854;18.7458;22.577;
36.8867;0;5;0;399.925;17.945;22.5751;
36.89;0;5;0;399.645;18.5103;22.5731;
36.8933;0;5;0;399.747;18.2669;22.5751;
36.8967;0;5;0;397.425;18.2905;22.577;
36.9;0;5;0;398.675;18.683;22.577;
36.9033;0;5;0;400.487;18.4396;22.579;
36.9067;0;5;0;402.324;19.1325;22.579;
36.91;0;5;0;402.579;18.4259;22.579;
36.9133;0;5;0;399.39;19.0069;22.581;
36.9167;0;5;0;399.492;18.0177;22.581;
36.92;0;5;0;398.701;18.475;22.577;
36.9233;0;5;0;399.696;17.9784;22.5731;
36.9267;0;5;0;400.078;18.3101;22.5731;
36.93;0;5;0;399.517;18.5927;22.5692;
36.9333;0;5;0;399.083;18.4514;22.5692;
36.9367;0;5;0;399.568;19.0147;22.5672;
36.94;0;5;0;401.125;18.4357;22.5692;
36.9433;0;5;0;402.171;19.1658;22.579;
36.9467;0;5;0;402.604;18.2669;22.5908;
36.95;0;5;0;398.318;18.6791;22.5986;
36.9533;0;5;0;398.548;17.7134;22.6045;
36.9567;0;5;0;397.399;18.2532;22.6104;
36.96;0;5;0;399.543;17.8783;22.6143;
36.9633;0;5;0;399.874;18.3297;22.6182;
36.9667;0;5;0;399.543;18.685;22.6222;
36.97;0;5;0;399.543;18.5476;22.6261;
36.9733;0;5;0;400.027;17.9843;22.63;
36.9767;0;5;0;401.303;18.8498;22.6359;
36.98;0;5;0;401.329;18.4416;22.6379;
36.9833;0;5;0;401.227;18.7674;22.6418;
36.9867;0;5;0;397.884;18.844;22.6418;
36.99;0;5;0;398.548;18.4396;22.6438;
36.9933;0;5;0;397.91;18.5358;22.6457;
36.9967;0;5;0;400.41;18.0942;22.6497;
37;0;5;0;401.737;18.8165;22.6516;
37.0033;0;5;0;400.538;18.0628;22.6516;
37.0067;0;5;0;400.538;18.7615;22.6536;
37.01;0;5;0;400.155;18.5182;22.6536;
37.0133;0;5;0;400.971;18.7674;22.6575;
37.0167;0;5;0;400.436;18.8714;22.6575;
37.02;0;5;0;400.64;18.4455;22.6634;
37.0233;0;5;0;398.395;18.5947;22.6673;
37.0267;0;5;0;399.032;17.8273;22.6712;
37.03;0;5;0;399.211;18.4514;22.6732;
37.0333;0;5;0;401.329;17.8351;22.6771;
37.0367;0;5;0;402.222;18.7282;22.6791;
37.04;0;5;0;399.925;18.5221;22.683;
37.0433;0;5;0;399.67;18.369;22.6752;
37.0467;0;5;0;398.395;17.945;22.6693;
37.05;0;5;0;399.466;18.63;22.6634;
37.0533;0;5;0;399.645;18.1452;22.6595;
37.0567;0;5;0;399.568;19.052;22.6555;
37.06;0;5;0;397.655;18.4809;22.6536;
37.0633;0;5;0;399.083;18.7635;22.6516;
37.0667;0;5;0;400.665;18.2905;22.6438;
37.07;0;5;0;402.247;18.3042;22.6379;
37.0733;0;5;0;402.783;18.6045;22.634;
37.0767;0;5;0;399.721;18.1158;22.6281;
37.08;0;5;0;399.849;18.8498;22.6241;
37.0833;0;5;0;397.655;18.3474;22.6222;
37.0867;0;5;0;399.185;18.9735;22.6202;
37.09;0;5;0;399.823;18.4691;22.6163;
37.0933;0;5;0;399.721;18.8165;22.6084;
37.0967;0;5;0;398.241;18.3121;22.6026;
37.1;0;5;0;398.828;18.3337;22.5986;
37.1033;0;5;0;400.181;18.261;22.5947;
37.1067;0;5;0;400.665;18.0079;22.5927;
37.11;0;5;0;400.334;18.7851;22.5888;
37.1133;0;5;0;396.889;18.0667;22.5868;
37.1167;0;5;0;398.139;18.8989;22.5888;
37.12;0;5;0;398.344;18.5437;22.5927;
37.1233;0;5;0;401.074;18.9853;22.5947;
37.1267;0;5;0;402.4;18.5201;22.5967;
37.13;0;5;0;401.099;18.5378;22.5986;
37.1333;0;5;0;400.971;18.2355;22.5967;
37.1367;0;5;0;400.334;17.9941;22.5986;
37.14;0;5;0;402.247;18.6045;22.6065;
37.1433;0;5;0;401.839;18.1492;22.6143;
37.1467;0;5;0;401.89;19.0834;22.6202;
37.15;0;5;0;398.599;18.5692;22.6261;
37.1533;0;5;0;399.339;18.9657;22.6281;
37.1567;0;5;0;400.206;18.4828;22.632;
37.16;0;5;0;401.967;18.7223;22.6359;
37.1633;0;5;0;401.635;18.2885;22.6379;
37.1667;0;5;0;399.747;18.2257;22.6438;
37.17;0;5;0;400.155;18.4436;22.6457;
37.1733;0;5;0;399.16;17.9961;22.6497;
37.1767;0;5;0;400.563;18.8989;22.6497;
37.18;0;5;0;400.436;18.3886;22.6536;
37.1833;0;5;0;399.925;19.0854;22.6536;
37.1867;0;5;0;398.395;18.6065;22.6575;
37.19;0;5;0;398.803;18.6026;22.6555;
37.1933;0;5;0;399.9;18.2218;22.6497;
37.1967;0;5;0;401.456;18.3827;22.6438;
37.2;0;5;0;402.094;18.7242;22.6398;
37.2033;0;5;0;398.675;18.0981;22.6359;
37.2067;0;5;0;400.155;18.8165;22.634;
37.21;0;5;0;398.344;18.3121;22.63;
37.2133;0;5;0;399.619;19.001;22.6261;
37.2167;0;5;0;400.334;18.4396;22.6182;
37.22;0;5;0;399.594;18.6634;22.6104;
37.2233;0;5;0;399.262;18.3258;22.6026;
37.2267;0;5;0;399.517;18.2218;22.5967;
37.23;0;5;0;400.181;18.263;22.5927;
37.2333;0;5;0;401.023;18.0294;22.5908;
37.2367;0;5;0;401.814;18.9558;22.5849;
37.24;0;5;0;397.527;18.3631;22.5829;
37.2433;0;5;0;397.961;19.0206;22.577;
37.2467;0;5;0;397.425;18.3631;22.5751;
37.25;0;5;0;399.185;18.7105;22.5711;
37.2533;0;5;0;400.359;18.4789;22.5692;
37.2567;0;5;0;399.849;18.5417;22.5653;
37.26;0;5;0;400.002;18.367;22.5633;
37.2633;0;5;0;400.232;17.8901;22.5672;
37.2667;0;5;0;400.844;18.5339;22.5731;
37.27;0;5;0;400.64;17.9411;22.579;
37.2733;0;5;0;401.788;19.0834;22.5849;
37.2767;0;5;0;398.752;18.6438;22.5888;
37.28;0;5;0;399.568;18.7458;22.5927;
37.2833;0;5;0;400.257;18.4809;22.5947;
37.2867;0;5;0;401.967;18.3631;22.5986;
37.29;0;5;0;402.681;18.5515;22.6084;
37.2933;0;5;0;400.308;18.0923;22.6182;
37.2967;0;5;0;399.645;18.5515;22.6261;
37.3;0;5;0;398.803;17.8508;22.634;
37.3033;0;5;0;399.925;18.8459;22.6379;
37.3067;0;5;0;400.053;18.5083;22.6418;
37.31;0;5;0;400.308;18.9421;22.6438;
37.3133;0;5;0;399.16;18.5731;22.6497;
37.3167;0;5;0;399.16;18.4475;22.6516;
37.32;0;5;0;400.257;18.2218;22.6536;
37.3233;0;5;0;401.967;18.2041;22.6555;
37.3267;0;5;0;402.579;18.7125;22.6575;
37.33;0;5;0;399.466;18.0687;22.6595;
37.3333;0;5;0;399.364;18.8636;22.6614;
37.3367;0;5;0;397.884;18.4612;22.6634;
37.34;0;5;0;400.308;18.9421;22.6673;
37.3433;0;5;0;399.951;18.634;22.6693;
37.3467;0;5;0;399.747;18.7164;22.6732;
37.35;0;5;0;398.624;18.5064;22.6732;
37.3533;0;5;0;399.058;18.108;22.6752;
37.3567;0;5;0;400.078;18.2061;22.6771;
37.36;0;5;0;401.711;17.8665;22.6771;
37.3633;0;5;0;402.018;18.9264;22.6752;
37.3667;0;5;0;398.548;18.1884;22.6752;
37.37;0;5;0;398.981;18.8871;22.6752;
37.3733;0;5;0;398.292;18.5182;22.6732;
37.3767;0;5;0;400.359;18.21;22.6712;
37.38;0;5;0;401.711;18.4554;22.6712;
37.3833;0;5;0;399.441;18.9441;22.6693;
37.3867;0;5;0;399.747;18.6261;22.6634;
37.39;0;5;0;399.849;19.1423;22.6555;
37.3933;0;5;0;400.971;18.473;22.6497;
37.3967;0;5;0;401.048;19.0873;22.6438;
37.4;0;5;0;401.227;18.0765;22.6418;
37.4033;0;5;0;397.501;18.6006;22.6398;
37.4067;0;5;0;398.726;17.8606;22.6359;
37.41;0;5;0;398.395;18.2944;22.63;
37.4133;0;5;0;400.971;18.2512;22.6241;
37.4167;0;5;0;402.4;18.5476;22.6222;
37.42;0;5;0;400.512;19.1639;22.6182;
37.4233;0;5;0;400.359;18.4809;22.6143;
37.4267;0;5;0;400.283;18.9303;22.6124;
37.43;0;5;0;400.716;18.1158;22.6104;
37.4333;0;5;0;400.283;18.8224;22.6104;
37.4367;0;5;0;400.589;18.1766;22.6045;
37.44;0;5;0;398.395;18.4082;22.6026;
37.4433;0;5;0;399.262;18.422;22.5967;
37.4467;0;5;0;399.951;18.524;22.5908;
37.45;0;5;0;401.125;18.8871;22.5888;
37.4533;0;5;0;401.992;18.3749;22.5868;
37.4567;0;5;0;399.849;19.0972;22.5849;
37.46;0;5;0;399.568;18.1374;22.5829;
37.4633;0;5;0;397.884;18.6968;22.581;
37.4667;0;5;0;399.696;17.9313;22.577;
37.47;0;5;0;398.828;18.5711;22.577;
37.4733;0;5;0;398.956;18.1119;22.5751;
37.4767;0;5;0;398.471;18.3768;22.5751;
37.48;0;5;0;399.288;18.6771;22.5711;
37.4833;0;5;0;400.512;18.6163;22.5711;
37.4867;0;5;0;401.763;19.1089;22.5751;
37.49;0;5;0;402.758;18.3611;22.577;
37.4933;0;5;0;399.874;18.8871;22.579;
37.4967;0;5;0;400.334;17.8724;22.5829;
37.5;0;5;0;398.956;18.3925;22.5829;
37.5033;0;5;0;400.716;17.896;22.5829;
37.5067;0;5;0;401.533;18.3945;22.5849;
37.51;0;5;0;400.487;18.6261;22.5888;
37.5133;0;5;0;400.334;18.3631;22.5967;
37.5167;0;5;0;400.078;17.8057;22.6006;
37.52;0;5;0;401.635;18.7556;22.6065;
37.5233;0;5;0;401.763;18.3337;22.6084;
37.5267;0;5;0;402.196;18.9401;22.6124;
37.53;0;5;0;398.088;18.8381;22.6143;
37.5333;0;5;0;398.828;18.6006;22.6163;
37.5367;0;5;0;397.552;18.5653;22.6202;
37.54;0;5;0;399.007;18.2218;22.6222;
37.5433;0;5;0;400.334;18.4004;22.6241;
37.5467;0;5;0;399.185;17.8587;22.6281;
37.55;0;5;0;398.93;18.7105;22.6281;
37.5533;0;5;0;398.981;18.0785;22.63;
37.5567;0;5;0;400.64;18.8911;22.632;
37.56;0;5;0;401.329;18.7635;22.6418;
37.5633;0;5;0;400.819;18.6457;22.6477;
37.5667;0;5;0;397.91;18.7851;22.6536;
37.57;0;5;0;398.726;18.0805;22.6595;
37.5733;0;5;0;399.747;18.3356;22.6634;
37.5767;0;5;0;401.763;17.8979;22.6673;
37.58;0;5;0;402.298;18.84;22.6693;
37.5833;0;5;0;399.594;18.1197;22.6752;
37.5867;0;5;0;399.466;18.8165;22.6791;
37.59;0;5;0;398.548;18.581;22.683;
37.5933;0;5;0;399.772;18.683;22.687;
37.5967;0;5;0;399.798;18.7969;22.6889;
37.6;0;5;0;399.568;18.367;22.6909;
37.6033;0;5;0;397.501;18.3925;22.6928;
37.6067;0;5;0;397.961;17.8057;22.6928;
37.61;0;5;0;399.823;18.3925;22.6928;
37.6133;0;5;0;401.711;17.8449;22.6928;
37.6167;0;5;0;402.426;18.9127;22.6928;
37.62;0;5;0;399.288;18.7223;22.6928;
37.6233;0;5;0;399.288;18.7871;22.6928;
37.6267;0;5;0;398.216;18.842;22.6928;
37.63;0;5;0;400.027;18.6202;22.6909;
37.6333;0;5;0;401.023;18.6202;22.685;
37.6367;0;5;0;400.385;18.1688;22.683;
37.64;0;5;0;400.053;18.4691;22.6771;
37.6433;0;5;0;400.334;17.8881;22.6752;
37.6467;0;5;0;401.763;18.5358;22.6712;
37.65;0;5;0;401.89;18.3258;22.6712;
37.6533;0;5;0;401.176;18.2296;22.6673;
37.6567;0;5;0;397.399;18.1295;22.6595;
37.66;0;5;0;398.369;18.5947;22.6497;
37.6633;0;5;0;398.241;18.2748;22.6438;
37.6667;0;5;0;400.793;19.0618;22.6379;
37.67;0;5;0;401.201;18.4632;22.634;
37.6733;0;5;0;400.206;18.9676;22.63;
37.6767;0;5;0;400.385;18.2296;22.6281;
37.68;0;5;0;400.181;18.3513;22.6261;
37.6833;0;5;0;400.512;18.0471;22.6163;
37.6867;0;5;0;400.206;18.0903;22.6084;
37.69;0;5;0;400.64;18.7439;22.6006;
37.6933;0;5;0;397.399;18.3867;22.5967;
37.6967;0;5;0;398.318;19.0775;22.5908;
37.7;0;5;0;398.752;18.5162;22.5868;
37.7033;0;5;0;401.405;19.0834;22.5829;
37.7067;0;5;0;402.4;18.4357;22.579;
37.71;0;5;0;399.925;18.5613;22.5751;
37.7133;0;5;0;399.977;18.0059;22.5751;
37.7167;0;5;0;399.185;17.945;22.5711;
37.72;0;5;0;400.64;18.3258;22.5692;
37.7233;0;5;0;400.512;18.1374;22.5672;
37.7267;0;5;0;400.563;19.001;22.5672;
37.73;0;5;0;398.828;18.4436;22.5653;
37.7333;0;5;0;399.237;19.0363;22.5633;
37.7367;0;5;0;399.925;18.4711;22.5594;
37.74;0;5;0;400.921;18.999;22.5594;
37.7433;0;5;0;401.329;18.2061;22.5574;
37.7467;0;5;0;398.42;18.3886;22.5594;
37.75;0;5;0;398.599;18.1413;22.5574;
37.7533;0;5;0;397.808;17.9666;22.5555;
37.7567;0;5;0;399.977;18.6065;22.5672;
37.76;0;5;0;399.977;18.318;22.5751;
37.7633;0;5;0;399.67;19.0893;22.5829;
37.7667;0;5;0;399.16;18.4416;22.5908;
37.77;0;5;0;399.364;18.9166;22.5967;
37.7733;0;5;0;400.283;18.2218;22.6006;
37.7767;0;5;0;401.125;18.4318;22.6045;
37.78;0;5;0;401.992;18.5731;22.6084;
37.7833;0;5;0;397.731;18.0883;22.6143;
37.7867;0;5;0;398.828;18.8047;22.6163;
37.79;0;5;0;397.91;18.3337;22.6222;
37.7933;0;5;0;400.283;19.0088;22.6261;
37.7967;0;5;0;401.558;18.4828;22.6261;
37.8;0;5;0;400.742;18.9519;22.6281;
37.8033;0;5;0;399.874;18.2198;22.634;
37.8067;0;5;0;400.027;18.3239;22.6438;
37.81;0;5;0;401.048;18.2002;22.6516;
37.8133;0;5;0;400.41;18.1394;22.6595;
37.8167;0;5;0;400.716;18.8557;22.6634;
37.82;0;5;0;398.063;18.3121;22.6693;
37.8233;0;5;0;398.19;19.0363;22.6712;
37.8267;0;5;0;398.471;18.5319;22.6752;
37.83;0;5;0;400.691;18.9087;22.6732;
37.8333;0;5;0;402.145;18.3965;22.6693;
37.8367;0;5;0;400.308;18.42;22.6673;
37.84;0;5;0;400.461;18.2866;22.6634;
37.8433;0;5;0;399.185;17.9293;22.6634;
37.8467;0;5;0;401.482;18.6693;22.6634;
37.85;0;5;0;400.87;18.2669;22.6614;
37.8533;0;5;0;400.563;19.2188;22.6516;
37.8567;0;5;0;398.905;18.5182;22.6398;
37.86;0;5;0;399.288;18.5653;22.63;
37.8633;0;5;0;400.921;18.2336;22.6241;
37.8667;0;5;0;401.609;18.3081;22.6182;
37.87;0;5;0;401.941;18.2728;22.6124;
37.8733;0;5;0;399.058;17.8705;22.6084;
37.8767;0;5;0;399.517;18.6889;22.6026;
37.88;0;5;0;397.782;18.1727;22.5947;
37.8833;0;5;0;399.9;19.1011;22.5888;
37.8867;0;5;0;400.308;18.5339;22.5868;
37.89;0;5;0;398.573;18.8302;22.581;
37.8933;0;5;0;397.629;18.3906;22.577;
37.8967;0.00981354;5;0;398.369;18.2434;22.5751;
37.9;0.0196271;5;0;399.925;18.3611;22.5731;
37.9033;0.00981354;5;0;400.793;17.9804;22.5751;
37.9067;0.0392542;5;0;401.635;18.9931;22.5751;
37.91;0.0196271;5;0;398.063;18.4004;22.5751;
37.9133;0.0294406;5;0;399.798;19.0187;22.5751;
37.9167;0.0196271;5;0;399.134;18.5711;22.5731;
37.92;0.0294406;5;0;401.303;18.7792;22.5751;
37.9233;0.0588812;5;0;402.375;18.5201;22.5751;
37.9267;0.0490677;5;0;400.538;18.4024;22.5731;
37.93;0.0686948;5;0;400.334;18.3219;22.5829;
37.9333;0.0392542;5;0;400.181;17.9136;22.5927;
37.9367;0.0686948;5;0;401.176;18.5731;22.6026;
37.94;0.0883219;5;0;401.201;18.1433;22.6104;
37.9433;0.117762;5;0;401.405;19.1168;22.6143;
37.9467;0.0981354;5;0;398.624;18.6732;22.6202;
37.95;0.117762;5;0;399.339;18.7301;22.6222;
37.9533;0.127576;5;0;400.181;18.4612;22.634;
37.9567;0.0981354;5;0;401.201;18.367;22.6457;
37.96;0.157017;5;0;401.686;18.6163;22.6555;
37.9633;0.147203;5;0;399.594;18.0844;22.6634;
37.9667;0.117762;5;0;399.925;18.6712;22.6693;
37.97;0.157017;5;0;399.288;18.21;22.6752;
37.9733;0.16683;5;0;400.614;18.9696;22.6791;
37.9767;0.176644;5;0;399.977;18.6654;22.6791;
37.98;0.186457;5;0;400.614;18.7733;22.6771;
37.9833;0.157017;5;0;398.395;18.5927;22.6732;
37.9867;0.186457;5;0;399.032;18.3042;22.6712;
37.99;0.215898;5;0;399.543;18.3572;22.6693;
37.9933;0.196271;5;0;401.176;18.055;22.6654;
37.9967;0.176644;5;0;402.043;18.897;22.6654;
38;0.215898;5;0;399.9;18.2885;22.6634;
38.0033;0.225711;5;0;400.002;19.0108;22.6516;
38.0067;0.255152;5;0;398.624;18.5064;22.6379;
38.01;0.225711;5;0;400.385;18.9028;22.6281;
38.0133;0.235525;5;0;400.971;18.687;22.6202;
38.0167;0.235525;5;0;400.461;18.524;22.6143;
38.02;0.284593;5;0;398.981;18.3396;22.6084;
38.0233;0.274779;5;0;398.879;17.945;22.6045;
38.0267;0.274779;5;0;400.283;18.4239;22.6065;
38.03;0.314033;5;0;401.456;17.8783;22.6026;
38.0333;0.284593;5;0;401.329;18.9657;22.6006;
38.0367;0.314033;5;0;397.757;18.4612;22.6026;
38.04;0.294406;5;0;398.675;18.8498;22.6026;
38.0433;0.323847;5;0;397.808;18.6712;22.6026;
38.0467;0.343474;5;0;400.487;18.6752;22.6026;
38.05;0.343474;5;0;401.89;18.5868;22.6026;
38.0533;0.363101;5;0;400.819;18.2061;22.6006;
38.0567;0.392542;5;0;400.257;18.5044;22.6006;
38.06;0.372915;5;0;399.951;17.8096;22.5986;
38.0633;0.382728;5;0;400.895;18.8832;22.6006;
38.0667;0.392542;5;0;401.482;18.3768;22.5986;
38.07;0.382728;5;0;401.686;19.0128;22.6006;
38.0733;0.402355;5;0;397.119;18.7203;22.6065;
38.0767;0.431796;5;0;397.629;18.6241;22.6202;
38.08;0.412169;5;0;397.655;18.6124;22.632;
38.0833;0.421982;5;0;399.951;18.1688;22.6418;
38.0867;0.441609;5;0;401.431;18.6595;22.6497;
38.09;0.431796;5;0;399.288;17.9902;22.6575;
38.0933;0.451423;5;0;399.032;18.7027;22.6634;
38.0967;0.431796;5;0;398.445;18.1217;22.6673;
38.1;0.441609;5;0;400.181;18.8597;22.6732;
38.1033;0.461237;5;0;400.334;18.7615;22.6771;
38.1067;0.510304;5;0;400.206;18.5142;22.683;
38.11;0.549558;5;0;398.292;18.5162;22.685;
38.1133;0.500491;5;0;399.313;17.8273;22.687;
38.1167;0.529931;5;0;400.181;18.4063;22.6889;
38.12;0.500491;5;0;401.992;17.8135;22.6889;
38.1233;0.549558;5;0;402.4;18.9637;22.6771;
38.1267;0.559372;5;0;399.645;18.6222;22.6614;
38.13;0.559372;5;0;399.977;18.8086;22.6477;
38.1333;0.559372;5;0;398.981;18.789;22.6379;
38.1367;0.569185;5;0;400.436;18.6143;22.6281;
38.14;0.569185;5;0;399.874;18.7969;22.6241;
38.1433;0.598626;5;0;399.619;18.2277;22.6163;
38.1467;0.628067;5;0;398.624;18.4691;22.6124;
38.15;0.628067;5;0;398.828;17.7429;22.6065;
38.1533;0.647694;5;0;400.512;18.5613;22.6006;
38.1567;0.63788;5;0;401.711;18.0177;22.5986;
38.16;0.667321;5;0;402.247;19.0069;22.5947;
38.1633;0.677135;5;0;398.803;18.8361;22.5927;
38.1667;0.677135;5;0;399.747;18.5947;22.5888;
38.17;0.667321;5;0;398.981;18.6497;22.5888;
38.1733;0.686948;5;0;401.125;18.2473;22.5868;
38.1767;0.706575;5;0;401.201;18.7007;22.5908;
38.18;0.726202;5;0;399.849;18.0314;22.5927;
38.1833;0.745829;5;0;399.007;18.5437;22.5947;
38.1867;0.765456;5;0;399.16;17.7782;22.5947;
38.19;0.745829;5;0;400.665;18.7537;22.5967;
38.1933;0.755643;5;0;400.614;18.526;22.5967;
38.1967;0.77527;5;0;400.665;18.8459;22.5967;
38.2;0.77527;5;0;397.757;18.7714;22.6065;
38.2033;0.755643;5;0;398.726;18.4043;22.6163;
38.2067;0.77527;5;0;398.905;18.3945;22.6202;
38.21;0.814524;5;0;401.125;18.0824;22.6261;
38.2133;0.843965;5;0;401.405;18.7635;22.632;
38.2167;0.824338;5;0;398.65;18.0098;22.6359;
38.22;0.853778;5;0;398.726;18.6457;22.6379;
38.2233;0.834151;5;0;398.267;18.369;22.6457;
38.2267;0.843965;5;0;400.104;18.736;22.6516;
38.23;0.853778;5;0;400.589;18.7517;22.6595;
38.2333;0.873405;5;0;400.971;18.5358;22.6654;
38.2367;0.853778;5;0;399.594;18.5339;22.6693;
38.24;0.883219;5;0;399.951;17.8862;22.6712;
38.2433;0.932287;5;0;400.41;18.4377;22.6732;
38.2467;0.922473;5;0;401.941;17.8351;22.6771;
38.25;0.9421;5;0;402.12;18.8832;22.6771;
38.2533;0.9421;5;0;399.007;18.4907;22.6771;
38.2567;0.932287;5;0;399.696;18.7125;22.6771;
38.26;0.9421;5;0;398.803;18.8126;22.6771;
38.2633;0.961727;5;0;400.283;18.5908;22.6771;
38.2667;0.961727;5;0;400.946;18.6712;22.6752;
38.27;1.00098;5;0;400.283;18.1119;22.6752;
38.2733;1.01079;5;0;399.9;18.3847;22.6712;
38.2767;1.00098;5;0;399.951;17.7684;22.6693;
38.28;1.04024;5;0;401.125;18.7007;22.6654;
38.2833;1.02061;5;0;401.763;18.1256;22.6654;
38.2867;1.04024;5;0;402.298;18.9558;22.6634;
38.29;1.05005;5;0;398.471;18.789;22.6614;
38.2933;1.02061;5;0;399.134;18.5535;22.6595;
38.2967;1.05986;5;0;397.757;18.6771;22.6497;
38.3;1.05986;5;0;399.849;18.2414;22.6379;
38.3033;1.09912;5;0;401.507;18.6143;22.6281;
38.3067;1.0893;5;0;400.563;18.0098;22.6202;
38.31;1.10893;5;0;399.109;18.6477;22.6143;
38.3133;1.13837;5;0;399.134;18.1708;22.6084;
38.3167;1.0893;5;0;400.206;18.8557;22.6065;
38.32;1.10893;5;0;400.614;18.4279;22.5967;
38.3233;1.158;5;0;400.997;18.7341;22.5888;
38.3267;1.14819;5;0;397.731;18.7949;22.5829;
38.33;1.14819;5;0;398.471;18.3611;22.577;
38.3333;1.16781;5;0;399.288;18.3945;22.5711;
38.3367;1.18744;5;0;401.303;18.0236;22.5672;
38.34;1.17762;5;0;402.451;18.6968;22.5633;
38.3433;1.18744;5;0;400.308;18.1236;22.5653;
38.3467;1.20707;5;0;400.155;18.7655;22.5731;
38.35;1.17762;5;0;399.262;18.2708;22.579;
38.3533;1.21688;5;0;400.895;18.8695;22.5829;
38.3567;1.22669;5;0;400.461;18.7223;22.5868;
38.36;1.23651;5;0;400.716;18.6084;22.5888;
38.3633;1.20707;5;0;398.624;18.5613;22.5927;
38.3667;1.28557;5;0;398.854;17.947;22.5947;
38.37;1.27576;5;0;400.078;18.2728;22.5967;
38.3733;1.26595;5;0;401.456;17.8548;22.5986;
38.3767;1.28557;5;0;401.737;18.8106;22.5986;
38.38;1.28557;5;0;399.262;18.3317;22.5986;
38.3833;1.29539;5;0;398.828;18.842;22.5986;
38.3867;1.31501;5;0;397.476;18.6379;22.5986;
38.39;1.3052;5;0;399.16;18.5888;22.6006;
38.3933;1.31501;5;0;398.981;18.8302;22.6124;
38.3967;1.33464;5;0;398.726;18.3297;22.6261;
38.4;1.36408;5;0;398.139;18.579;22.6359;
38.4033;1.33464;5;0;399.211;17.7861;22.6438;
38.4067;1.34446;5;0;401.099;18.6143;22.6516;
38.41;1.3739;5;0;401.38;18.1492;22.6555;
38.4133;1.39352;5;0;401.507;18.9539;22.6595;
38.4167;1.35427;5;0;397.884;18.4573;22.6654;
38.42;1.39352;5;0;399.543;18.5555;22.6673;
38.4233;1.40334;5;0;398.803;18.1825;22.6673;
38.4267;1.39352;5;0;400.767;19.0972;22.6673;
38.43;1.41315;5;0;402.069;18.4907;22.6673;
38.4333;1.39352;5;0;399.849;19.0088;22.6673;
38.4367;1.42296;5;0;399.874;18.3729;22.6654;
38.44;1.41315;5;0;399.619;18.6281;22.6673;
38.4433;1.41315;5;0;399.849;18.1138;22.6673;
38.4467;1.44259;5;0;400.487;18.2179;22.6693;
38.45;1.4524;5;0;401.456;18.7183;22.6732;
38.4533;1.47203;5;0;397.578;18.3651;22.6712;
38.4567;1.46222;5;0;398.344;19.0618;22.6752;
38.46;1.46222;5;0;398.624;18.4495;22.6752;
38.4633;1.47203;5;0;400.742;19.1384;22.6771;
38.4667;1.48185;5;0;402.324;18.4475;22.6771;
38.47;1.51129;5;0;401.048;18.5692;22.6752;
